title,story_points,state,type,priority,board_id,sprint_id,issue_id
als admin wil ik dat de rechtenstructuur inzichtelijk en de hirarchie binnen de applicatie weerspiegeld,4.0,closed,Taak,Normal,1,1,73627
als afdelingsmedewerker wil ik het overzicht van de meldingen kunnen goedkeuren de melding valide zodat er een startpakket kan worden opgestuurd,3.0,closed,Story,Normal,1,1,72367
frontendbackend listen van gebruikers op basis van rol filter,1.0,closed,Taak,Normal,1,1,72256
wanneer je een dossier zit en je klikt op het tab meldingen moet de naam van de melder zichtbaar zijn,2.0,closed,Verbetering,Normal,1,1,71912
extra als afdelingsmedewerker wil ik het overzicht van de meldingen kunnen goedkeuren de melding valide zodat er een startpakket kan worden opgestuurd,2.0,closed,Story,Normal,1,1,71387
als gebruiker wil ik de mogelijkheid hebben om contact op te nemen met het meldpunt,1.5,closed,Story,Normal,1,1,71386
als gebruiker wil ik pdfs buurtactie handleidingen vanaf mijn meldingen kunnen downloaden,0.5,closed,Story,Normal,1,1,71385
als gebruiker wil ik zien per melding er al een startpakket gedownload,1.5,closed,Story,Normal,1,1,71384
als gebruiker wil ik zien wat ik verder met mijn melding kan doen,2.0,closed,Story,Normal,1,1,71383
als gebruiker wil ik als ik inlog direct doorgaan naar mijn meldingen,0.25,closed,Story,Normal,1,1,71382
als gebruiker wil ik een dossier kunnen overdragen aan een andere afdelingsmedewerker,2.0,closed,Story,Normal,1,1,71375
als gebruiker wil ik een afgehandeld tabblad kunnen herzien,4.0,closed,Story,Normal,1,1,71374
als gebruiker wil ik een deadline aan een dossier kunnen toevoegen,4.0,closed,Story,Normal,1,1,71373
als gebruiker wil ik een notificatie krijgen als er deadline verstreken,2.0,closed,Story,Normal,1,1,71372
als gebruiker wil ik een vervolgactie kunnen toevoegen aan een dossier,2.0,closed,Story,Normal,1,1,71371
als gebruiker wil ik een datumstatusopmerking toevoegen aan een dossier,4.0,closed,Story,Normal,1,1,71370
als gebruiker wil ik aanmaak datum van een dossier weten,2.0,closed,Story,Normal,1,1,71369
als gebruiker wil ik het onderwerp van een dossier weten,4.0,closed,Story,Normal,1,1,71368
als gebruiker wil ik een afgehandeld tabblad herzien,1.0,closed,Story,Normal,1,1,71367
als gebruiker wil ik een verschil zien de statussen van een dossier,4.0,closed,Story,Normal,1,1,71366
als gebruiker wil ik een overzicht van de planning,6.0,closed,Story,Normal,1,1,71365
als gebruiker wil ik een tab met afgehandeld en een tab behandeling hebben,1.0,closed,Story,Normal,1,1,71364
als admingebruiker wil ik een de geselecteerde regios provincies en gemeentes bij een gebruiker kunnen aanpassen,1.0,closed,Story,Normal,1,1,71363
als admingebruiker wil ik provincies en eventueel gemeentes kunnen aanmaken,1.0,closed,Story,Normal,1,1,71362
als admingebruiker wil ik een gebruiker met een rol kunnen toevoegen aan een regios,1.0,closed,Story,Normal,1,1,71361
als admingebruiker wil ik zien aan welke gemeentes de melding gekoppeld,8.0,future,Story,Normal,1,1,71360
als admingebruiker wil ik een regios provincies en eventueel een gemeentes opslaan bij de gebruiker,6.0,closed,Story,Normal,1,1,71359
als admingebruiker wil ik een gebruiker kunnen bewerken,1.0,closed,Story,Normal,1,1,71358
als admingebruiker wil ik en een rol kunnen bewerken en bijbehorende rechten kunnen aanpassen,2.0,closed,Story,Normal,1,1,71357
als admingebruiker wil ik een rol kunnen aanmaken en bijbehorende rechten aan deze rol toevoegen,6.0,closed,Story,Normal,1,1,71356
als admingebruiker wil ik de algemene gegevens van een gebruiker kunnen invoeren,1.0,closed,Story,Normal,1,1,71355
als admingebruiker wil ik een gebruiker kunnen aanmaken,1.0,closed,Story,Normal,1,1,71354
als melder wil ik als ik inlog direct naar mijn meldingen kunnen gaan,0.25,closed,Story,Normal,1,1,71339
niet locatie gebonden meldingen koppelen aan vvn account,2.0,closed,Taak,Normal,1,1,71334
backend nieuwe api routes declareren en koppelen met de handlers,2.0,future,Taak,Normal,1,1,68702
backend overzicht aantal meldingen gemaakt aantal meldigen bevestigd gestrande melders,2.0,future,Taak,Kritiek,1,1,68204
backend aantal verkeersonderzoeken landelijk en per regio,2.0,future,Taak,Kritiek,1,1,68203
backend aantal buurtacties landelijk en per regio provincie,2.0,future,Taak,Kritiek,1,1,68202
backend meldingen betrekking op binnen buiten de bebouwde kom 30 50 70,2.0,future,Taak,Kritiek,1,1,68201
backend onze melders manvrouw en leeftijdsklassen,2.0,future,Taak,Kritiek,1,1,68200
backend vervoerswijze melders landelijk en per provincie,2.5,future,Taak,Kritiek,1,1,68199
backend meldingen top 10 landelijk en per provincie met aantallen,2.0,future,Taak,Kritiek,1,1,68197
backend aantal meldingen landelijk en provincie,2.0,future,Taak,Kritiek,1,1,68196
frontenbackend afgehandeld tabblad herzien,4.0,closed,Taak,Normal,1,1,68178
frontend detailview om datumstatusopmerking aan te geven,6.0,closed,Taak,Normal,1,1,68176
postcode validatie bij bestellen startpakket gaat fout,1.0,closed,Nieuw kenmerk,Normal,1,1,67708
gedeelde social melding leidt niet naar melding op kaart,1.0,closed,Nieuw kenmerk,Normal,1,1,67705
titel bestel een startpakket rood maken,1.0,closed,Nieuw kenmerk,Normal,1,1,67702
link van een melding naar het aangevraagde startpakket,1.0,closed,Nieuw kenmerk,Normal,1,1,67700
tonen van de opgegeven snelheid bij een melding het detail scherm,1.0,closed,Nieuw kenmerk,Normal,1,1,67698
detail call voor aangevraagde startpakketten order,1.0,closed,Nieuw kenmerk,Normal,1,1,67697
knop naar homepagina op download pagina handleidingen,1.0,closed,Nieuw kenmerk,Normal,1,1,67696
algemeen frontend rode kleur van de website doortrekken de applicatie,1.5,closed,Verbetering,Normal,1,1,67535
startpakket backend call toevoegen wanneer een handleiding wordt gedownload,2.0,closed,Nieuw kenmerk,Normal,1,1,65832
buurtlabels tonen bij infowindow op de kaart,2.0,future,Taak,Low,1,1,65710
link naar applicatie met login scherm geopend,0.5,active,Nieuw kenmerk,Normal,1,1,65705
algemeen frontend bij redirect vanaf website login modal openen,2.0,closed,Nieuw kenmerk,Normal,1,1,65660
opmerking melder backend comment en commentapproved ook aan melder zijde,0.5,closed,Nieuw kenmerk,Normal,1,1,65652
startpakket frontend icon maken voor tabblad startpakketten,1.0,closed,Nieuw kenmerk,Normal,1,1,65610
startpakket backend opstellen modellen voor handleidingen,0.5,closed,Nieuw kenmerk,Normal,1,1,65588
startpakket backend modellen opstellen voor het pakketten bestellen,2.5,closed,Nieuw kenmerk,Normal,1,1,65587
opmerking melder frontend op de kaart opmerkingen laten zien die actief zijn,2.0,closed,Nieuw kenmerk,Normal,1,1,65584
startpakket backend overzicht alle bestelde startpakketten kunnen ophalen,3.0,closed,Nieuw kenmerk,Normal,1,1,65583
startpakket frontend dash tabblad toevoegen voor overzicht bestelde pakketten,3.0,closed,Nieuw kenmerk,Normal,1,1,65582
opmerking melder backend call implementeren voor togglen opmerking,2.0,closed,Nieuw kenmerk,Normal,1,1,65581
opmerking melder frontend bij weergave melding opmerking kunnen togglen,2.0,closed,Nieuw kenmerk,Normal,1,1,65580
startpakket backend bij ophalen melding aangeven welke pakketten besteld zijn,1.0,closed,Nieuw kenmerk,Normal,1,1,65579
startpakket frontend dash per melding aangeven startpakketten zijn besteld,1.0,closed,Nieuw kenmerk,Normal,1,1,65578
startpakket backend call toevoegen voor ophalen handleidingen,2.0,closed,Nieuw kenmerk,Normal,1,1,65577
bedanktflow backend alle opgegeven beschrijvingen default onzichtbaar,2.0,closed,Nieuw kenmerk,Normal,1,1,65356
beheer mura folder overview class extension aanmaken,0.5,active,Story,Normal,1,1,65228
beheer mura page home class extension aanmaken,0.5,active,Story,Normal,1,1,65226
beheer mura base default class extension aanmaken,0.5,active,Story,Normal,1,1,65328
beheer planning project taken uiteenzetten jira tickets,2.0,active,Story,Normal,1,1,65309
beheer mura page content class extension aanmaken,0.5,active,Story,Normal,1,1,65229
beheer development mura omgevingen opzetten,2.0,active,Story,Normal,1,1,65307
beheer mura folder blocks class extension aanmaken,0.5,active,Story,Normal,1,1,65230
beheer mura page blockyoutube class extension aanmaken,0.5,active,Story,Normal,1,1,65231
beheer mura link default class extension aanmaken,0.5,active,Story,Normal,1,1,65235
beheer mura page blockimages class extension aanmaken,0.5,active,Story,Normal,1,1,65233
startpakket backend call toevoegen voor bestellen startpakket,2.5,closed,Nieuw kenmerk,Normal,1,1,65355
backend home content header ophalen en tonen,1.0,active,Story,Normal,1,1,65248
backend home content footer ophalen en tonen,1.0,active,Story,Normal,1,1,65250
backend overview footer ophalen en tonen,1.0,active,Story,Normal,1,1,65269
backend algemeen automatisch laden van template op basis van class extension,1.0,active,Story,Low,1,1,65277
beheer development gulp omgevingen opzetten,2.0,active,Story,Normal,1,1,65308
backend content header ophalen en tonen,1.0,active,Story,Normal,1,1,65272
backend content hoofd menu rechts ophalen en tonen,1.0,active,Story,Normal,1,1,65271
backend home content blokken ophalen en tonen,4.0,active,Story,Normal,1,1,65249
backend algemeen pretty error templates implementeren,4.0,active,Story,Normal,1,1,65278
backend algemeen ongebruikte knoppen en overzichten uit admin interface verbergen,4.0,active,Story,Low,1,1,65279
beheer mura thumbnail formaten definiren,1.0,active,Story,Normal,1,1,65324
backend overview hoofd menu links ophalen en tonen,1.0,active,Story,Normal,1,1,65265
backend overview overzicht ophalen en tonen,2.0,active,Story,Normal,1,1,65268
backend home sub headers ophalen en tonen,1.0,active,Story,Normal,1,1,65245
backend content content ophalen en tonen,1.0,active,Story,Normal,1,1,65273
backend home kaart info ophalen en tonen,1.0,active,Story,Normal,1,1,65246
backend algemeen voorkomen dat blokken van paginas rechtstreeks worden benaderd via je browser,1.0,active,Story,Low,1,1,65319
backend content footer ophalen en tonen,1.0,active,Story,Normal,1,1,65274
backend overview hoofd menu rechts ophalen en tonen,1.0,active,Story,Normal,1,1,65266
beheer mura dummy content aanmaken van elke class extension,0.5,active,Story,Normal,1,1,65239
beheer oplevering documentatie schrijven,4.0,active,Story,Normal,1,1,65303
backend algemeen 404 pagina implementeren,1.0,active,Story,Normal,1,1,65320
backend home hoofd menu links ophalen en tonen,1.0,active,Story,Normal,1,1,65242
backend home hoofd menu rechts ophalen en tonen,1.0,active,Story,Normal,1,1,65243
backend overview sub header ophalen en tonen,1.0,active,Story,Normal,1,1,65267
backend content hoofd menu links ophalen en tonen,1.0,active,Story,Normal,1,1,65270
bedanktpagina backend quote gerelateerd aan zojuist gemaakte melding,1.0,closed,Nieuw kenmerk,Normal,1,1,65354
startpakket frontend startpakket aangevraagd pagina,2.0,closed,Nieuw kenmerk,Normal,1,1,65352
startpakket frontend startpakket bestelpagina,2.0,closed,Nieuw kenmerk,Normal,1,1,65351
bedanktpagina frontend meer info gehele pagina,2.0,closed,Nieuw kenmerk,Normal,1,1,65350
report supporter report follower confirmation link email afvangen angular routing put request doen,1.0,closed,Taak,Normal,1,1,62315
niet bestaande enquete id afvangen response,1.0,closed,Taak,Normal,1,1,62296
notifications subject attribute veranderd naar target voor de frontend om links te genereren naamgeving doorvoeren,2.0,closed,Taak,Normal,1,1,62253
uitlijning van enquete komt niet overeen met de titel er boven,1.0,closed,Taak,Normal,1,1,62156
implementatie frontend tonen van verwijderde meldingen,1.0,closed,Taak,Normal,1,1,62119
implementatie frontend verwijderen van meldingen,1.0,closed,Taak,Normal,1,1,62118
call om meerdere verwijderde meldingen te tonen,1.0,closed,Taak,Normal,1,1,62117
call om meerder verwijderde meldingen terug te zetten,1.0,closed,Taak,Normal,1,1,62116
call om meerdere meldingen te verwijderen,1.0,closed,Taak,Normal,1,1,62115
frontend implementatie enquete landingpage,4.0,closed,Taak,Normal,1,1,62013
gevolgde melding verschijnt niet het overzicht onder mijn meldingen,1.0,closed,Taak,Normal,1,1,61911
notificatie dropdown voor melder implenteren frontend,2.0,closed,Taak,Normal,1,1,61777
notificaties de admin doorvoeren dropdown,1.0,closed,Taak,Normal,1,1,61686
tekst aanpassen van aanhef mail nieuwe gebruiker,0.25,closed,Taak,Normal,1,1,61452
een gevolgdegesteunde melding mag je niet uitbreiden,1.0,closed,Taak,Normal,1,1,61399
ios meldingen gegevens aanvullen een call om de gegevens mee op te halen van een niet complete melding,2.0,closed,Taak,Normal,1,1,61368
registratieactivatie gebruiker request uitbreiden,2.0,closed,Taak,Normal,1,1,61346
activatie mail landing request om te kijken welke gegevens missen van de gebruiker,1.0,closed,Taak,Normal,1,1,60926
succesverhalen uploaden fotos geeft soms problemen,1.0,closed,Taak,Normal,1,1,60901
succesverhalen publicatie datum moet worden getoond,1.0,closed,Taak,Normal,1,1,60900
backend tablad dossiers zoeken uitbreiding,2.0,future,Taak,High,1,1,60898
frontend tablad meldingen toevoegen van link naar dossier,2.0,closed,Taak,High,1,1,60897
communiceren percentage niet afgeronde meldingsprocessen,1.0,closed,Taak,Normal,1,1,60890
icoon bromfietsbromscooter en snorfietssnorscooter omwisselen,1.0,closed,Change,Normal,1,1,60851
beschrijving icoon scootmobiel onjuist schrijffout,1.0,closed,Change,Normal,1,1,60850
frontendbackend contact personen van een dossier kunnen ontkoppelen,2.0,closed,Taak,High,1,1,60431
geslacht en geboortejaar opslaan bij aanmaken report handler,1.0,closed,Taak,Low,1,1,60101
api uitbreiding zodat het mogelijk om berichten te kunnen posten en ophalen op het buuractie dashboard,2.0,closed,Taak,Low,1,1,60100
geslacht en geboortejaar toevoegen aan user model database,2.0,closed,Taak,Low,1,1,60075
op het buurtactie dashboard moet de mogelijkheid komen om een enquete te versturen,2.0,closed,Taak,Low,1,1,60070
frontend resultaten van enquete moeten benaderd worden het dashboard om de grafieken te laten tonen,4.0,future,Taak,High,1,1,60068
een individuele melding op de kaart moet eigen meta data krijgen zodat je op facebook direct een compleet bericht kunt delen,3.0,closed,Taak,Low,1,1,60028
dossier mogelijkheid om contactpersoon verantwoordelijk te maken voor een dossier api uitbreiding,4.0,closed,Taak,Low,1,1,60025
melder kaart afgeronde melding marker popup link naar bijbehorend succesverhaal htmlcssjs implementatie,4.0,closed,Taak,Low,1,1,60019
als gebruiker wil ik de notificatiefrequentie kunnen instellen,8.0,closed,Taak,Low,1,1,60015
melding maken aanvullende probleem categorieen toevoegen de api en database,4.0,closed,Taak,Low,1,1,60000
geslacht en geboortejaar doorvoeren account maken api call,1.0,closed,Taak,Low,1,1,59997
geslacht en geboortejaar toevoegen aan melding maken invoervelden,1.0,closed,Taak,Low,1,1,59996
als gebruiker wil ik een melding kunnen volgen vanaf de kaart,3.0,closed,Taak,Low,1,1,59994
als bestaande gebruiker wil ik het volgen van een meldingen bevestigen aan de hand van een email,4.0,closed,Taak,Low,1,1,59993
de mijn meldingen call moet per melding per tab ook de status van een melding terug sturen,6.0,closed,Taak,Low,1,1,59991
actie vereist meldingen vanuit ios worden gegroepeerd bij de mijn meldingen call,6.0,closed,Taak,Low,1,1,59990
als melding afgehandeld geen mogelijkheid meer tot delen volgen steunen frontend afhandeling,3.0,closed,Taak,Low,1,1,59980
grafiek op het dashboard moet data uit nieuwe structuur tonen,1.0,closed,Taak,Normal,1,1,59157
maptiledata implementatie informatie voor hover te gebruiken bij click,3.0,closed,Taak,Normal,1,1,58084
ongevallen data permissie alleen admin buurtactiemedewerker meldpuntmedewerker en analist,1.0,closed,Taak,Normal,1,1,58068
